-778, 304, -64
-990, 293, -150
-1051, 295, -243
-888, 258, -466
-876, 405, -658
-975, 419, -20
-962, 374, 330
-962, 374, 330
-1025, 330, 182
-988, 243, 134
-804, 262, -52
-831, 460, 11
-1021, 350, 271
-915, 229, 569
-915, 229, 569
-898, 84, 569
-834, 174, 463
-738, 195, 262
-538, 255, 749
-758, 172, 864
-826, 107, 1123
-826, 107, 1123
-785, 120, 1171
-762, 196, 937
-615, 209, 692
-386, 183, 577
-540, 90, 970
-1046, 47, 974
-428, -3, 1270
-428, -3, 1270
-223, -188, 440
-8, -83, 440
98, -104, 641
80, -155, 1216
-231, -246, 1278
-200, -156, 1274
-200, -156, 1274
-53, -214, 682
348, -167, 736
130, -256, 951
-53, -222, 1230
-58, -151, 999
-88, -157, 1009
-115, -115, 1106
-200, -196, 1191
-,-,-
-291, -98, 966
-324, -100, 950
-300, -117, 946
-316, -122, 964
-332, -124, 1001
-290, -108, 955
-290, -108, 955
-273, -102, 938
-316, -118, 974
-333, -108, 1015
-364, -85, 1116
-400, -93, 1210
-420, -90, 1260
-406, -83, 1250
-367, -102, 1243
-289, -102, 1138
-311, -53, 1293
-428, -20, 1562
-480, -96, 1517
-480, -96, 1517
-515, -12, 1127
-392, -132, 758
-203, -238, 418
105, -119, 189
223, -137, 316
241, -214, 289
144, -501, 13
144, -501, 13
94, -687, -197
194, -421, -411
434, -279, -662
517, -408, -864
499, -414, -939
505, -454, -1196
461, -509, -1154
373, -525, -981
322, -565, -932
360, -421, -937
360, -421, -937
404, -258, -893
422, -207, -917
380, -226, -983
383, -156, -1013
434, -108, -1158
322, -61, -1076
242, -72, -861
175, -208, -865
138, -231, -837
143, -129, -881
165, -9, -768
165, -9, -768
163, 30, -856
190, 42, -1141
107, 0, -1090
85, -12, -943
85, -12, -943
125, 32, -1014
159, 79, -808
-62, 143, -940
-22, 177, -1076
31, 167, -1065
31, 167, -1065
-15, 147, -1198
-131, 128, -1125
-156, 158, -1114
-160, 202, -1065
-139, 190, -1007
-70, 154, -1011
-5, 136, -1071
-131, 99, -1017
-86, 91, -878
